"","Sample.number","Moisture.treatment","Residue.type","Lab.rep","Glucose.addition.treatment","Harvest.day","frac.mass.recovery","frac.pct.pom","frac.pct.maom","pom.n.pct","pom.c.pct","pom.n.g.kg","pom.c.g.kg","pom.cn","maom.n.pct","maom.c.pct","maom.n.g.kg","maom.c.g.kg","maom.cn","bulk.soil.N.g.kg","bulk.soil.C.g.kg","bulk.soil.cn","frac.pct.n.as.pon","frac.pct.c.as.poc","frac.pct.n.as.maon","frac.pct.c.as.maoc","frac.c.recovery","frac.n.recovery","d13C.som","d13C.pom","d13C.maom","X13soc","X13poc","X13maoc","doc","mbc","X13doc","X13mbc","X13co2","CUE","GMC","Moisture.pct","co2","co2.native","dna","file.names","richness","shannon.div","simpson.div","invsimpson.div","evenness","Harvest.day2"
"153","92","Ambient","Five-species mix","R3","G-00","T90",97.14084967,18.97386384,81.02613616,0.064,1.181,0.117960784,2.176745098,18.453125,0.144,1.067,1.133416471,8.398301209,7.409722222,1.81,13.5,7.46,6.52,16.12403776,62.62,62.20963859,78.33367635,69.13686491,-22.09741691,-24.62058071,-24.36478614,NA,NA,NA,31.16,495.2220885,NA,NA,NA,NA,0.260416667,20.66115702,1294.459563,NA,82.631,"Wooliver_ITS_1G8_Beever240927_S227",347,3.50746308040045,0.926338536613507,13.5756195169938,0.59963554980312,"6 mo"
"154","93","Ambient","Wheat-clover mix","R3","G-50","T1",96.8669571,19.02778402,80.97221598,0.094,1.64,0.173257373,3.022788204,17.44680851,0.136,1.156,1.066720375,9.06712319,8.5,1.8,15.47,8.59,9.63,19.53967811,59.26,58.61100963,78.15068774,68.88765267,-14.89836908,-19.74520863,-16.84772147,34.55159396,4.462097221,16.95612657,70.04,605.2684097,5.338587761,7.27165936,12.72458042,0.363651338,0.274122807,21.51462995,32.8287009,0.831800459,136.121,"Wooliver_ITS_2H1_Beever240927_S268",NA,NA,NA,NA,NA,"24 hr"
"155","94","Ambient","Wheat-clover mix","R3","G-50","T90",97.2843075,18.87340776,81.12659224,0.1,1.826,0.18360864,3.352693774,18.26,0.126,1.001,0.994435388,7.90023669,7.944444444,1.68,13.39,7.97,10.93,25.03878845,59.19,59.00102084,84.03980929,70.12166833,-17.19982823,-21.02123919,-17.84730579,17.69189036,4.206528777,12.32583458,25.58,621.577668,1.138055911,0.923935334,27.86044154,0.0320985,0.263403263,20.84870849,1341.128621,13.32816331,83.807,"Wooliver_ITS_2H6_Beever240927_S308",417,3.65450338135712,0.938449778079665,16.2468951175239,0.60574360236269,"6 mo"
"156","95","Ambient","Wheat-clover mix","R3","G-00","T1",98.1490994,18.35167935,81.64832065,0.129,1.975,0.232354903,3.557371581,15.31007752,0.129,1.083,1.033768479,8.678846998,8.395348837,1.84,16.19,8.8,12.63,21.9726472,56.18,53.60621988,75.57886707,68.81105338,-23.17750516,-25.22012896,-23.78094295,NA,NA,NA,45.62,636.4265241,NA,NA,NA,NA,0.262681159,20.80344333,19.27232002,NA,148.803,"Wooliver_ITS_1H3_Beever240927_S188",482,3.97635382966638,0.949511399282874,19.8064510760109,0.643637067001447,"24 hr"
"157","96","Ambient","Wheat-clover mix","R3","G-00","T90",96.95075016,18.97386384,81.02613616,0.105,1.854,0.193150685,3.410489237,17.65714286,0.148,1.13,1.162620613,8.876765492,7.635135135,1.65,12.98,7.87,11.71,26.2749556,70.46,68.38802383,94.66297942,82.16795746,-22.09619798,-25.67527545,-23.63141729,NA,NA,NA,33.03,555.0092988,NA,NA,NA,NA,0.26119403,20.71005917,1299.904374,NA,80.115,"Wooliver_ITS_1H8_Beever240927_S228",489,3.67383639073222,0.936153632715071,15.6625982420781,0.593285098696438,"6 mo"
"158","97","Ambient","Wheat","R3","G-50","T1",97.40488948,19.11631729,80.88368271,0.075,1.257,0.139651708,2.340562626,16.76,0.144,1.22,1.134499129,9.611728734,8.472222222,1.57,14.6,9.3,8.9,16.03125086,72.26,65.83375845,81.86500931,81.15610428,-15.52985867,-19.85494232,-17.17980612,31.65381299,2.647278542,16.77304482,48.54,662.4477111,5.048976968,7.105254742,12.2931735,0.36627992,0.279069767,21.81818182,40.28963397,0.935369866,152.5,"Wooliver_ITS_2A2_Beever240927_S269",705,4.71953952917177,0.976766537935043,43.0413684023563,0.719639704546263,"24 hr"
"159","98","Ambient","Wheat","R3","G-50","T90",96.89719924,19.31345274,80.68654726,0.077,1.498,0.1440993,2.803386378,19.45454545,0.139,1.073,1.086743762,8.389036378,7.71942446,1.58,13.58,8.59,9.12,20.64349321,68.78,61.77493651,82.41842972,77.9014596,-17.64194205,-20.41324061,-17.08776174,14.82518325,3.976828767,13.00020367,30.55,371.842775,0.971881125,0.504263363,27.67364906,0.017895696,0.263513514,20.85561497,1515.755644,-63.75211203,69.818,"Wooliver_ITS_2A7_Beever240927_S309",832,4.61065195754179,0.97242097873648,36.2594448310877,0.685717854827845,"6 mo"
"160","99","Ambient","Wheat","R3","G-00","T1",97.81408545,19.31404431,80.68595569,0.139,2.161,0.262596796,4.08253004,15.54676259,0.117,1.021,0.923390087,8.057959646,8.726495726,1.59,15.2,9.56,16.52,26.85875026,58.07,53.01289241,79.87164267,74.59036997,-23.56745345,-24.04855833,-23.64933902,NA,NA,NA,29.54,971.9841046,NA,NA,NA,NA,0.265550239,20.98298677,27.0610906,NA,129.38,"Wooliver_ITS_1A4_Beever240927_S189",880,4.84517779044195,0.977247021763223,43.9502903573132,0.714636223921991,"24 hr"
"3","100","Ambient","Wheat","R3","G-00","T90",97.56171201,18.84026921,81.15973079,0.085,1.589,0.156237558,2.920723291,18.69411765,0.106,0.932,0.839316722,7.379652687,8.79245283,1.55,13.47,8.69,10.08,21.68317217,54.15,54.78584029,76.46901246,64.22930839,-21.68707589,-25.67527545,-22.83163439,NA,NA,NA,29.75,541.4615399,NA,NA,NA,NA,0.268085106,21.1409396,1551.775962,NA,74.075,"Wooliver_ITS_1A9_Beever240927_S229",748,4.77263772892509,0.978447955160022,46.399309551595,0.721225191334192,"6 mo"
"4","101","Drought","Clover","R3","G-50","T1",97.6090301,19.46198574,80.53801426,0.141,2.03,0.267852843,3.85632107,14.39716312,0.18,1.336,1.415022742,10.50261324,7.422222222,2.08,16.54,7.95,12.88,23.31512134,68.03,63.49826629,86.81338763,80.90748006,-17.55062515,-21.47602951,-17.71201762,29.73856843,3.896219292,17.19219098,57.13,929.4505902,4.646432671,12.63343812,11.34143826,0.52694487,0.272222222,21.39737991,32.20868997,3.440696785,153.408,"Wooliver_ITS_2B2_Beever240927_S270",654,4.30403272851585,0.964889947079104,28.4818710542257,0.663884229458029,"24 hr"
"5","102","Drought","Clover","R3","G-50","T90",97.49558916,19.32454573,80.67545427,0.096,1.799,0.180869565,3.38942029,18.73958333,0.13,0.959,1.022515123,7.543015406,7.376923077,1.88,13.84,7.36,9.62,24.490031,54.39,54.5015564,78.9915874,64.00982383,-18.08405814,-22.569111,-17.93169957,15.48191403,0.6542262,10.64442504,37.99,468.7682419,1.331416918,0.828753922,26.06017707,0.030821379,0.263392857,20.84805654,1474.251399,-30.67638593,89.165,"Wooliver_ITS_2B7_Beever240927_S310",464,3.84805428973481,0.951635614396347,20.6763714150122,0.626730723843911,"6 mo"
"6","103","Drought","Clover","R3","G-00","T1",97.4769385,19.20103137,80.79896863,0.186,3.773,0.348128342,7.061764706,20.28494624,0.136,1.082,1.071140909,8.521871056,7.955882353,2.11,18.09,8.57,16.5,39.03684193,50.76,47.10818715,86.14502909,67.26394556,-24.2173666,-25.22331753,-23.78094295,NA,NA,NA,63.83,552.4135915,NA,NA,NA,NA,0.266343826,21.03250478,17.42655493,NA,144.939,"Wooliver_ITS_1B4_Beever240927_S190",703,4.35960163929756,0.965600737207021,29.0703904330211,0.665044132798297,"24 hr"
"7","104","Drought","Clover","R3","G-00","T90",97.42729084,19.35587202,80.64412798,0.076,1.803,0.143320053,3.400079681,23.72368421,0.149,1.081,1.170683898,8.493350963,7.255033557,1.87,15.24,8.15,7.66,22.31023413,62.6,55.73064936,78.04088349,70.26759096,-22.22963282,-23.28463187,-23.16267552,NA,NA,NA,33.64,378.6120153,NA,NA,NA,NA,0.260683761,20.6779661,1478.657214,NA,87.328,"Wooliver_ITS_1B9_Beever240927_S230",434,3.84093100136283,0.948094895678348,19.2659279481086,0.632455596166937,"6 mo"
"8","105","Drought","No residue","R3","G-50","T1",97.07391304,18.53568119,81.46431881,0.072,1.244,0.129551839,2.238367893,17.27777778,0.103,0.969,0.814530201,7.662910334,9.40776699,1.19,12.22,10.27,10.89,18.31724953,68.45,62.70794054,81.02519008,79.33462522,-11.23572927,-14.14011642,-13.38119148,35.94914904,4.653339028,19.46016977,12.2,662.3451734,1.16009067,7.932097584,12.61706809,0.386005822,0.263551402,20.85798817,19.75200323,-0.558468651,84.874,"Wooliver_ITS_2C2_Beever240927_S271",1054,5.42675811054921,0.977193413287023,43.8469821277999,0.779667672041709,"24 hr"
"9","106","Drought","No residue","R3","G-50","T90",97.77547554,18.13438202,81.86561798,0.067,1.196,0.118797554,2.120625,17.85074627,0.095,0.847,0.760422724,6.77976892,8.915789474,1.13,10.76,9.52,10.51,19.70841078,67.29,63.00900483,82.71741561,77.80710429,-14.91557158,-18.72524088,-12.95207686,17.68577228,3.250850482,16.97214975,40.05,714.375217,1.0582149,1.410711382,23.89206097,0.055753234,0.24217119,19.49579832,895.7717624,-3.026691493,56.349,"Wooliver_ITS_2C7_Beever240927_S311",936,6.01290031430038,0.995836493799005,240.182181009096,0.87887142078849,"6 mo"
"10","107","Drought","No residue","R3","G-00","T1",98.01169786,18.27785754,81.72214246,0.077,1.347,0.137941176,2.413074866,17.49350649,0.097,0.923,0.776943416,7.392977039,9.515463918,1.25,12.73,10.18,11.04,18.95581199,62.16,58.07523204,77.03104403,73.19076738,-22.13764472,-21.84354678,-22.79391245,NA,NA,NA,40.49,489.25761,NA,NA,NA,NA,0.259109312,20.57877814,7.693403785,NA,76.834,"Wooliver_ITS_1C4_Beever240927_S191",1015,5.90965930683068,0.993733045104416,159.567128958381,0.853670851696917,"24 hr"
"11","108","Drought","No residue","R3","G-00","T90",97.60422252,18.40337029,81.59662971,0.046,0.838,0.082627346,1.505254692,18.2173913,0.098,0.901,0.780489209,7.175722218,9.193877551,1.16,10.99,9.47,7.12,13.696585,67.28,65.2931958,78.9897808,74.40659957,-21.00482966,-24.40964176,-22.2293022,NA,NA,NA,25.78,350.2564726,NA,NA,NA,NA,0.260617761,20.67381317,874.7774637,NA,58.835,"Wooliver_ITS_1C9_Beever240927_S231",969,6.08283454950621,0.996088475121274,255.65477173337,0.884613215580372,"6 mo"
"12","109","Drought","Five-species mix","R3","G-50","T1",97.34147157,18.41601644,81.58398356,0.128,2.002,0.229458194,3.588869565,15.640625,0.155,1.232,1.230933278,9.783934181,7.948387097,1.99,16.46,8.27,11.53,21.80358181,61.86,59.44066938,81.24425119,73.38650611,-16.8559857,-20.13398008,-16.91091726,33.25418819,3.593683371,18.47648001,56.75,565.7491514,6.050956695,4.827085469,12.0873856,0.285381993,0.274193548,21.51898734,32.59116254,2.347793214,142.733,"Wooliver_ITS_2D2_Beever240927_S272",642,3.92378499493858,0.945715092895709,18.4213265407053,0.606965952139426,"24 hr"
"14","110","Drought","Five-species mix","R3","G-50","T90",96.31316138,18.88405533,81.11594467,0.071,1.71,0.129133598,3.110119048,24.08450704,0.127,1,0.9921917,7.812533069,7.874015748,1.84,14.28,7.76,7.02,21.77954515,53.92,54.70961533,76.48916048,60.94159226,-16.61034162,-21.82535519,-19.11334237,21.12025907,2.049664554,10.76835964,37.79,672.2632307,2.495265087,0.810580898,27.3628421,0.028771119,0.260869565,20.68965517,1544.429664,-68.58268841,74.057,"Wooliver_ITS_2D7_Beever240927_S312",417,3.57973072147878,0.93223528457388,14.7569423661233,0.593349836199002,"6 mo"
"15","111","Drought","Five-species mix","R3","G-00","T1",97.3396921,19.32260848,80.67739152,0.135,1.999,0.253915663,3.759832664,14.80740741,0.135,1.091,1.060170181,8.567745683,8.081481481,2.01,16.53,8.22,12.63,22.74550916,52.74,51.83149233,74.57700149,65.37740514,-24.34734803,-23.84649112,-23.91254586,NA,NA,NA,84.95,683.7139556,NA,NA,NA,NA,0.275700935,21.61172161,18.15598373,NA,144.654,"Wooliver_ITS_1D4_Beever240927_S192",606,3.96707961995275,0.9501389570245,20.0557377127343,0.619190562111121,"24 hr"
"16","112","Drought","Five-species mix","R3","G-00","T90",97.52653997,19.48590799,80.51409201,0.071,1.248,0.134927916,2.371690695,17.57746479,0.126,0.963,0.989384862,7.561727163,7.642857143,1.81,13.68,7.56,7.45,17.33692028,54.66,55.27578335,72.61270363,62.11672809,-22.09123047,-24.2690158,-24.22412647,NA,NA,NA,47.9,604.4873199,NA,NA,NA,NA,0.259481038,20.6022187,1585.468632,NA,89.912,"Wooliver_ITS_1D9_Beever240927_S232",383,3.5503827295274,0.930429809496718,14.3739724264925,0.596900108352671,"6 mo"
"17","113","Drought","Wheat-clover mix","R3","G-50","T1",97.34147157,19.10318123,80.89681877,0.13,1.981,0.24173913,3.683732441,15.23846154,0.151,1.23,1.189066923,9.685776923,8.145695364,1.79,15.88,8.87,13.5,23.19730757,66.43,60.99355745,84.19086502,79.93329908,-17.2980277,-19.63918736,-17.10970335,29.63371095,5.757350346,17.77180437,52.94,891.7900552,6.215353766,8.503318399,11.22203293,0.431085777,0.276264591,21.64634146,39.86906211,1.943906666,164.047,"Wooliver_ITS_2E2_Beever240927_S273",625,4.11956826956207,0.95325420898491,21.3923003180583,0.639907920295551,"24 hr"
"18","114","Drought","Wheat-clover mix","R3","G-50","T90",97.65606557,18.86849465,81.13150535,0.113,2.089,0.208216393,3.849239344,18.48672566,0.134,1.035,1.061679803,8.200288033,7.723880597,1.74,14.11,8.11,11.97,27.28022214,61.02,58.11685353,85.39707567,72.98254004,-17.71562958,-21.89128205,-19.11334237,16.65515147,3.562196954,10.56512696,44.19,415.2015116,1.548775029,0.566804966,26.95559509,0.020594315,0.26640159,21.03610675,1686.567469,45.34843729,94.806,"Wooliver_ITS_2E7_Beever240927_S313",646,3.8538680523852,0.942757981623275,17.4696844793055,0.595578343932981,"6 mo"
"19","115","Drought","Wheat-clover mix","R3","G-00","T1",97.8067649,19.31169556,80.68830444,0.136,1.976,0.256878768,3.732297388,14.52941176,0.121,1.012,0.954915305,7.986564367,8.363636364,1.88,16.71,8.89,13.66,22.33571148,50.79,47.79511889,70.13083037,64.45713151,-24.2173666,-25.43622842,-23.91254586,NA,NA,NA,67.93,823.5931527,NA,NA,NA,NA,0.274873524,21.56084656,26.70312251,NA,154.906,"Wooliver_ITS_1E4_Beever240927_S193",567,4.10649924550485,0.954725185743838,22.0873352310638,0.64767610931615,"24 hr"
"20","116","Drought","Wheat-clover mix","R3","G-00","T90",97.29448871,19.31404431,80.68595569,0.107,1.818,0.201069057,3.416294821,16.99065421,0.147,1.141,1.153993924,8.957190936,7.761904762,1.71,13.59,7.95,11.76,25.1382989,67.49,65.91016141,91.04846032,79.24344921,-22.08985715,-25.32371162,-23.89013452,NA,NA,NA,39.13,484.6127719,NA,NA,NA,NA,0.26059322,20.67226891,1614.215036,NA,88.407,"Wooliver_ITS_1E9_Beever240927_S233",535,3.73797133059888,0.934889955052871,15.3586132648507,0.595003600005646,"6 mo"
"21","117","Drought","Wheat","R3","G-50","T1",97.07391304,19.50036348,80.49963652,0.176,2.872,0.33316388,5.436628763,16.31818182,0.146,1.239,1.140904548,9.682059833,8.48630137,1.58,15.41,9.75,21.09,35.27987516,72.21,62.82971988,98.10959504,93.29547013,-16.28764597,-20.48455419,-16.77582348,32.68623671,4.724468838,18.29386071,51.02,690.2972893,10.26370761,5.441138325,11.28775392,0.325253953,0.280943026,21.93251534,46.9082042,-3.502183266,155.143,"Wooliver_ITS_2F2_Beever240927_S274",879,4.78646417784797,0.976731769673157,42.9770543764297,0.706094713151682,"24 hr"
"22","118","Drought","Wheat","R3","G-50","T90",96.69310345,18.47943433,81.52056567,0.056,1.149,0.100062696,2.0530721,20.51785714,0.135,1.117,1.064134326,8.804726238,8.274074074,1.56,13.38,8.58,6.41,15.34433558,68.21,65.80512884,81.14946441,74.62801423,-18.01037062,-20.87872763,-18.60697967,15.94993706,1.993861086,10.33251175,44.14,642.1815823,1.023312541,0.752314982,27.1972127,0.026916912,0.25915493,20.58165548,1794.703319,61.55230058,77.078,"Wooliver_ITS_2F7_Beever240927_S314",841,4.608637578106,0.96936223287097,32.6394542979759,0.684323239001622,"6 mo"
"23","119","Drought","Wheat","R3","G-00","T1",97.67591973,19.44865794,80.55134206,0.138,2.138,0.262153846,4.06148495,15.49275362,0.111,0.987,0.873339833,7.765643378,8.891891892,1.66,15.96,9.61,15.79,25.44790069,52.61,48.6569134,74.10481408,68.40323367,-24.15237439,-23.70630917,-23.78094295,NA,NA,NA,61.7,1039.851421,NA,NA,NA,NA,0.279467681,21.84249629,39.12263355,NA,142.571,"Wooliver_ITS_1F4_Beever240927_S194",838,4.95401792877588,0.980123267868522,50.3100808214008,0.735998307361715,"24 hr"
"25","120","Drought","Wheat","R3","G-00","T90",97.6788961,18.61386534,81.38613466,0.064,1.203,0.116363636,2.187272727,18.796875,0.131,1.122,1.041411721,8.919572143,8.564885496,1.51,13.19,8.74,7.71,16.58281067,68.97,67.62374634,84.20655701,76.67386471,-22.42833618,-24.47995475,-22.95680121,NA,NA,NA,38.71,570.7871185,NA,NA,NA,NA,0.254863813,20.31007752,1705.932504,NA,79.052,"Wooliver_ITS_1F9_Beever240927_S234",651,4.5536694107117,0.973639591915643,37.935679781582,0.702888420670671,"6 mo"
"26","121","Ambient","Clover","R4","G-50","T1",96.8084893,18.50502847,81.49497153,0.099,1.574,0.177352941,2.81973262,15.8989899,0.152,1.206,1.199189572,9.514622527,7.934210526,1.95,15.32,7.86,9.1,18.40556541,61.5,62.10589117,80.51145657,70.59192376,-16.98228341,-20.34245031,-17.30789239,29.62524726,3.713174596,16.94916251,33.78,548.0736707,3.838831057,5.063800358,12.16095706,0.293983842,0.25795053,20.50561798,30.69922362,4.233519134,137.655,"Wooliver_ITS_2G2_Beever240927_S275",704,4.23530387635918,0.962295082618477,26.5217395885353,0.645942816166943,"24 hr"
"27","122","Ambient","Clover","R4","G-50","T90",96.23074413,18.72132026,81.27867974,0.039,0.906,0.070261097,1.632219321,23.23076923,0.125,0.967,0.977688479,7.563398074,7.736,1.89,13.83,7.32,3.72,11.80201968,51.73,54.68834472,66.49036439,55.4470675,-16.83139966,-21.41633834,-18.86016102,21.38762111,1.13201009,11.20343618,39.14,550.0901797,1.909606256,1.226266154,25.96642726,0.045095428,0.26142132,20.72434608,1236.090407,-3.504581313,77.93,"Wooliver_ITS_2G7_Beever240927_S315",458,3.79622144290818,0.945250268488669,18.2649297520855,0.619602170183602,"6 mo"
"28","123","Ambient","Clover","R4","G-00","T1",98.01169786,19.98288156,80.01711844,0.121,1.968,0.236985294,3.854438503,16.26446281,0.127,1.019,0.996011932,7.991623295,8.023622047,1.94,14.92,7.69,12.22,25.83403822,51.34,53.56315882,79.39719704,63.55655804,-24.15237439,-25.22655189,-23.91254586,NA,NA,NA,60.84,590.6930274,NA,NA,NA,NA,0.259117083,20.57926829,14.30474742,NA,121.284,"Wooliver_ITS_1G4_Beever240927_S195",515,4.09969949850095,0.958313979438345,23.9888573321832,0.656564688888306,"24 hr"
"29","124","Ambient","Clover","R4","G-00","T90",97.81845436,20.02376971,79.97623029,0.12,1.89,0.235043304,3.701932045,15.75,0.161,1.111,1.259527348,8.691521019,6.900621118,1.85,13.52,7.31,12.71,27.38115418,68.08,64.28639807,91.66755225,80.78760286,-22.56299536,-23.98776387,-24.35277662,NA,NA,NA,42.43,696.1336095,NA,NA,NA,NA,0.259259259,20.58823529,1213.480846,NA,84.81,"Wooliver_ITS_1G9_Beever240927_S235",462,3.82035765533489,0.94817691341928,19.2964191440506,0.622657851909923,"6 mo"
"30","125","Ambient","No residue","R4","G-50","T1",97.94347826,17.89305824,82.10694176,0.075,1.309,0.131438127,2.294033445,17.45333333,0.123,1.1,0.989146254,8.846023411,8.943089431,1.22,11.9,9.75,10.77,19.27759197,81.08,74.33633119,93.61392316,91.85117879,-11.67777228,-15.0517312,-14.44265186,34.00449231,5.268557328,19.61800186,27.79,563.634279,2.822760947,6.052268297,14.70128614,0.291625626,0.238921002,19.28460342,20.80567863,-1.848619946,74.138,"Wooliver_ITS_2H2_Beever240927_S276",962,6.10769509941428,0.99613218645966,258.544004143516,0.889166145053364,"24 hr"
"31","126","Ambient","No residue","R4","G-50","T90",97.79155759,18.13612804,81.86387196,0.044,0.968,0.078036649,1.716806283,22,0.07,0.681,0.560391688,5.451810569,9.728571429,1.16,11.1,9.57,6.73,15.46672327,48.31,49.11541053,64.5821338,55.03692566,-14.03134166,-19.12286901,-14.55568857,21.89062548,1.797311019,13.23111025,33.87,470.649354,0.593710134,0.695914057,25.61512837,0.026449505,0.244402985,19.64017991,833.7531183,-17.03058438,51.253,"Wooliver_ITS_2H7_Beever240927_S316",674,5.61049475695301,0.992945046421152,141.744377028676,0.861399745044038,"6 mo"
"32","127","Ambient","No residue","R4","G-00","T1",98.41170569,18.62355608,81.37644392,0.09,1.709,0.164949833,3.132214047,18.98888889,0.099,0.898,0.79283107,7.191538395,9.070707071,1.2,12.13,10.11,13.75,25.8220449,66.07,59.28720853,85.10925343,79.81507525,-22.26762615,-23.5659483,-22.66230649,NA,NA,NA,36.63,365.4554508,NA,NA,NA,NA,0.255988024,20.38140644,7.953012435,NA,73.681,"Wooliver_ITS_1H4_Beever240927_S196",877,5.95952268663278,0.995472846014389,220.889327639053,0.87943872755403,"24 hr"
"33","128","Ambient","No residue","R4","G-00","T90",98.20071336,18.02866756,81.97133244,0.063,1.112,0.111536965,1.968715953,17.65079365,0.082,0.777,0.660070752,6.25457286,9.475609756,1.17,10.88,9.3,9.53,18.09481575,56.42,57.4868829,75.58169865,65.94937754,-21.33813606,-23.00337886,-23.55287573,NA,NA,NA,26.66,382.3726224,NA,NA,NA,NA,0.239923225,19.3498452,825.0736786,NA,54.766,"Wooliver_ITS_1H9_Beever240927_S236",722,5.77184899981912,0.994761505742735,190.894549252028,0.87691081058223,"6 mo"
"34","129","Ambient","Five-species mix","R4","G-50","T1",97.27640374,17.93500108,82.06499892,0.126,2.03,0.219826203,3.541644385,16.11111111,0.143,1.116,1.141567279,8.909014572,7.804195804,1.97,16.24,8.24,11.16,21.80815508,57.95,54.85846411,76.66661919,69.10626815,-16.16134825,-20.83394768,-16.7733153,34.99992618,4.390714774,17.78608428,43.75,952.3811056,1.473987169,7.758818046,12.44498883,0.38402753,0.266339869,21.03225806,31.17139889,2.69531488,139.747,"Wooliver_ITS_2A3_Beever240927_S277",588,3.81769656840376,0.937486639157066,15.9965803552382,0.598692181678226,"24 hr"
"36","130","Ambient","Five-species mix","R4","G-50","T90",97.27156863,18.9483657,81.0516343,0.076,1.492,0.140078431,2.749960784,19.63157895,0.135,0.992,1.064342647,7.820947451,7.348148148,1.84,13.74,7.47,7.61,20.01427063,57.84,56.92101493,76.93528556,65.45766731,-18.59985836,-22.49258236,-19.4509175,11.66124805,1.265346056,9.632765317,47.85,793.9450939,1.896038297,1.230886964,26.70720276,0.044057664,0.259640103,20.6122449,1335.124178,-3.293938284,71.546,"Wooliver_ITS_2A8_Beever240927_S317",384,3.55137132446087,0.927890791991733,13.8678544338659,0.596804680011657,"6 mo"
"37","131","Ambient","Five-species mix","R4","G-00","T1",97.41527685,19.10625199,80.89374801,0.132,2.072,0.245683789,3.856490994,15.6969697,0.126,1.028,0.992916144,8.10093489,8.158730159,1.97,15.85,8.05,12.47,24.33117346,50.4,51.10999931,75.44117277,62.87309306,-24.15237439,-25.4322933,-24.17575474,NA,NA,NA,24.16,896.2328587,NA,NA,NA,NA,0.274949084,21.56549521,16.03109518,NA,119.438,"Wooliver_ITS_1A5_Beever240927_S197",465,3.69643605862734,0.936864922681533,15.8390556006732,0.601825715887813,"24 hr"
"38","132","Ambient","Five-species mix","R4","G-00","T90",97.45767717,18.91931015,81.08068985,0.126,2.169,0.232322835,3.999271654,17.21428571,0.138,1.026,1.090467126,8.107386024,7.434782609,1.9,14,7.37,12.23,28.5662261,57.39,57.90990017,86.47612627,69.62052424,-21.7446918,-24.19870281,-24.01756268,NA,NA,NA,118.04,477.3264381,NA,NA,NA,NA,0.245700246,19.72386588,1311.487476,NA,79.553,"Wooliver_ITS_1A10_Beever240927_S237",345,3.50901440295328,0.927329301782364,13.7607044452108,0.600494178280916,"6 mo"
"39","133","Ambient","Wheat-clover mix","R4","G-50","T1",97.00902406,18.46677531,81.53322469,0.111,1.743,0.198850267,3.122486631,15.7027027,0.146,1.182,1.154780949,9.348980013,8.095890411,1.74,14.98,8.61,11.43,20.84437003,66.37,62.40974642,83.25411645,77.7948975,-16.28764597,-20.19819912,-16.97227886,30.20191789,2.835069569,16.67222135,33.82,634.5910093,4.153316169,4.877964148,11.93265649,0.290171568,0.267857143,21.12676056,32.28994559,2.720124217,142.056,"Wooliver_ITS_2B3_Beever240927_S278",460,3.78816964057882,0.940300812718483,16.750646793304,0.617848589850113,"24 hr"
"40","134","Ambient","Wheat-clover mix","R4","G-50","T90",97.47810914,18.87707444,81.12292556,0.085,1.556,0.156408629,2.86319797,18.30588235,0.122,0.954,0.964740546,7.543954759,7.819672131,1.66,13.24,7.98,9.42,21.62536231,58.12,56.97851026,78.60387257,67.53910694,-18.23142866,-21.4128501,-19.36652372,15.21658246,1.988437296,9.595531985,119.03,457.277329,2.342577684,1.309298478,27.01995885,0.046217183,0.259340659,20.59336824,1390.658407,68.01554104,73.278,"Wooliver_ITS_2B8_Beever240927_S318",455,3.54259446975064,0.925636022952766,13.4473711561288,0.578827175748242,"6 mo"
"41","135","Ambient","Wheat-clover mix","R4","G-00","T1",98.00903614,19.60041113,80.39958887,0.104,1.619,0.19978581,3.110127175,15.56730769,0.137,1.134,1.079544411,8.935790964,8.277372263,1.71,14.73,8.61,11.68,21.11423744,63.13,60.66388977,81.77812722,74.8146328,-23.7624271,-23.56421131,-23.58353604,NA,NA,NA,58.6,629.3825898,NA,NA,NA,NA,0.264755481,20.93333333,17.63716488,NA,143.254,"Wooliver_ITS_1B5_Beever240927_S198",684,4.15679596464659,0.953830131363657,21.659147611541,0.636768192611216,"24 hr"
"42","136","Ambient","Wheat-clover mix","R4","G-00","T90",97.617,18.43941117,81.56058883,0.059,1.213,0.1062,2.1834,20.55932203,0.098,0.87,0.7802466,6.926679,8.87755102,1.73,13.74,7.94,6.14,15.89082969,45.1,50.41251092,66.30334061,51.23968786,-22.49090232,-23.98776387,-24.08262649,NA,NA,NA,82.97,497.5997579,NA,NA,NA,NA,0.260437376,20.66246057,1295.609756,NA,77.768,"Wooliver_ITS_1B10_Beever240927_S238",438,3.74786953948013,0.937176812455959,15.9176896157804,0.616201027076837,"6 mo"
"43","137","Ambient","Wheat","R4","G-50","T1",97.6805741,18.5203536,81.4796464,0.096,1.55,0.173671562,2.804072096,16.14583333,0.132,1.125,1.05058518,8.953850968,8.522727273,1.61,15.24,9.47,10.79,18.3994232,65.25,58.75230294,77.15172614,76.04079145,-16.66653812,-18.5749755,-16.37185316,28.90197562,5.443460202,18.05215781,64.29,720.5475866,-4.60475874,8.505532013,11.7181365,0.420573152,0.273356401,21.4673913,39.34351544,2.666391091,139.399,"Wooliver_ITS_2C3_Beever240927_S279",786,4.87698454171334,0.97967137747895,49.1917245728053,0.731515846518084,"24 hr"
